cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,strength_1,strength_3,strength_7,strength_28,source,imputed_early
389.0,891.0,734.0,178.27,8.87,0.0,0.0,35.9,58.3375,73.595,89.75,normal_concrete,1
389.0,891.0,734.0,189.07,8.87,0.0,0.0,33.06,53.722500000000004,67.773,82.65,normal_concrete,1
389.0,891.0,734.0,199.87,8.87,0.0,0.0,28.848000000000003,46.87800000000001,59.1384,72.12,normal_concrete,1
389.9,755.8,944.7,145.9,22.0,189.0,0.0,31.70277105977622,40.6,59.09,74.5,normal_concrete,1
390.0,796.0,1054.0,160.0,4.18,0.0,0.0,18.72,30.419999999999998,38.376,46.8,normal_concrete,1
390.0,832.0,1017.0,160.0,4.29,0.0,0.0,20.900000000000002,33.9625,42.845,52.25,normal_concrete,1
390.0,833.0,1017.0,160.0,4.18,0.0,0.0,18.22,29.607499999999998,37.35099999999999,45.55,normal_concrete,1
390.0,842.0,1028.0,160.0,6.24,0.0,0.0,17.86,29.0225,36.613,44.65,normal_concrete,1
390.0,851.0,999.0,160.0,4.18,0.0,0.0,19.425,31.565625,39.82125,48.5625,normal_concrete,1
390.0,857.0,1048.0,156.0,4.68,0.0,0.0,18.680000000000003,30.355000000000004,38.294,46.7,normal_concrete,1
390.0,874.0,881.0,156.0,9.75,0.0,0.0,10.200000000000001,16.575,20.91,25.5,normal_concrete,1
391.0,739.0,1107.0,163.0,5.9,0.0,0.0,16.36,26.585,33.538,40.9,normal_concrete,1
391.0,758.0,996.0,156.0,6.36,78.0,20.0,29.04,47.19,59.53199999999999,72.6,normal_concrete,1
391.0,759.0,996.0,156.0,6.85,78.0,20.0,29.0,47.125,59.449999999999996,72.5,normal_concrete,1
391.0,790.0,1047.0,172.0,5.86,0.0,0.0,18.48,30.03,37.884,46.2,normal_concrete,1
391.0,803.0,982.0,166.0,5.39,58.0,0.0,20.080000000000002,32.63,41.164,50.2,normal_concrete,1
391.0,810.0,1031.0,168.0,5.86,0.0,0.0,18.52,30.095,37.965999999999994,46.3,normal_concrete,1
391.0,827.0,1010.0,172.0,7.04,0.0,0.0,18.36,29.835,37.638,45.9,normal_concrete,1
391.0,829.0,1012.0,168.0,6.6,0.0,0.0,19.28,31.330000000000002,39.524,48.2,normal_concrete,1
391.0,841.0,988.0,180.0,5.47,0.0,0.0,18.84,30.615000000000002,38.622,47.1,normal_concrete,1
391.0,842.0,1029.0,168.0,7.82,0.0,0.0,18.6,30.225,38.129999999999995,46.5,normal_concrete,1
391.0,866.0,1017.0,176.0,8.99,0.0,0.0,16.28,26.455000000000002,33.374,40.7,normal_concrete,1
392.0,825.0,969.0,170.0,4.36,44.0,0.0,17.8,28.925,36.489999999999995,44.5,normal_concrete,1
393.0,758.0,940.0,192.0,0.0,0.0,0.0,9.676098018375564,19.11,26.770080320264277,39.58,normal_concrete,1
393.0,775.0,1071.0,165.0,5.9,0.0,0.0,17.84,28.990000000000002,36.571999999999996,44.6,normal_concrete,1
393.0,785.6,940.6,192.0,0.0,0.0,0.0,10.273010533130671,19.2,27.74,39.6,normal_concrete,1
393.0,792.0,1050.0,165.0,5.5,0.0,0.0,19.840000000000003,32.24,40.672,49.6,normal_concrete,1
394.0,725.0,1134.0,148.0,8.87,99.0,0.0,26.24,42.64,53.791999999999994,65.6,normal_concrete,1
395.0,738.0,1107.0,160.0,7.11,0.0,0.0,21.02,34.1575,43.090999999999994,52.55,normal_concrete,1
395.0,742.0,1113.0,150.0,5.93,0.0,0.0,19.26,31.2975,39.483,48.15,normal_concrete,1
395.0,781.0,1036.0,157.0,5.71,62.0,19.0,24.36,39.585,49.937999999999995,60.9,normal_concrete,1
395.0,782.0,996.0,168.0,5.45,59.0,0.0,20.52,33.345,42.065999999999995,51.3,normal_concrete,1
395.0,794.0,1053.0,158.0,6.32,0.0,0.0,18.22,29.607499999999998,37.35099999999999,45.55,normal_concrete,1
395.0,807.0,1028.0,170.0,7.11,0.0,0.0,15.880000000000003,25.805000000000003,32.554,39.7,normal_concrete,1
395.0,822.0,1047.0,166.0,5.92,0.0,0.0,18.14,29.477500000000003,37.187,45.35,normal_concrete,1
395.0,881.0,954.0,170.0,5.93,0.0,0.0,16.580000000000002,26.942500000000003,33.989,41.45,normal_concrete,1
397.0,633.0,967.0,167.0,20.8,175.2,0.0,22.26,36.1725,45.632999999999996,55.65,normal_concrete,1
397.0,734.0,1040.0,185.0,0.0,0.0,0.0,15.636000000000003,25.408500000000004,32.0538,39.09,normal_concrete,1
397.0,734.0,1040.0,186.0,0.0,0.0,0.0,14.776,24.011,30.290799999999997,36.94,normal_concrete,1
397.0,734.3,1040.6,185.7,0.0,0.0,0.0,14.739940972350215,20.78657291260143,25.45,33.08,normal_concrete,1
397.0,790.0,968.0,168.0,3.0,0.0,0.0,39.6,64.35000000000001,81.17999999999999,99.0,normal_concrete,1
397.0,813.0,1035.0,155.0,4.76,0.0,0.0,19.72,32.045,40.425999999999995,49.3,normal_concrete,1
398.0,754.0,1131.0,167.0,9.15,0.0,0.0,18.64,30.290000000000003,38.211999999999996,46.6,normal_concrete,1
398.0,756.0,1067.0,159.0,6.37,0.0,0.0,20.72,33.67,42.47599999999999,51.8,normal_concrete,1
398.0,809.0,1030.0,163.0,6.37,0.0,0.0,18.14,29.477500000000003,37.187,45.35,normal_concrete,1
398.0,829.0,1056.0,167.0,5.97,0.0,0.0,19.06,30.9725,39.07299999999999,47.65,normal_concrete,1
398.0,835.0,1020.0,167.0,5.97,0.0,0.0,20.28,32.955000000000005,41.574,50.7,normal_concrete,1
400.0,745.0,1025.0,187.0,0.0,0.0,0.0,11.106133628449426,21.85217938333887,30.14,43.7,normal_concrete,1
400.0,760.0,1094.0,156.0,6.0,0.0,0.0,22.450000000000003,36.48125,46.022499999999994,56.125,normal_concrete,1
400.0,760.0,1094.0,156.0,6.8,0.0,0.0,21.5,34.9375,44.074999999999996,53.75,normal_concrete,1
400.0,760.0,1094.0,156.0,7.2,0.0,0.0,22.32,36.269999999999996,45.75599999999999,55.8,normal_concrete,1
400.0,785.0,785.0,172.0,9.75,0.0,0.0,24.656000000000002,40.066,50.544799999999995,61.64,normal_concrete,1
400.0,808.0,1028.0,164.0,5.2,0.0,0.0,23.8,38.675000000000004,48.79,59.5,normal_concrete,1
400.0,850.0,700.0,250.0,14.0,0.0,0.0,17.16,27.885,35.178,42.9,normal_concrete,1
400.0,850.0,1040.0,160.0,5.2,0.0,0.0,17.96,29.185,36.818,44.9,normal_concrete,1
400.0,869.0,979.0,172.0,6.0,0.0,0.0,18.16,29.51,37.227999999999994,45.4,normal_concrete,1
400.0,885.0,729.0,178.33,8.87,0.0,0.0,34.864,56.653999999999996,71.4712,87.16,normal_concrete,1
400.0,885.0,729.0,189.14,8.87,0.0,0.0,32.46,52.7475,66.543,81.15,normal_concrete,1
400.0,885.0,729.0,199.95,8.87,0.0,0.0,27.816000000000003,45.20100000000001,57.022800000000004,69.54,normal_concrete,1
400.0,891.0,734.0,178.33,8.3,0.0,0.0,35.92,58.37,73.636,89.8,normal_concrete,1
400.0,891.0,734.0,189.14,8.3,0.0,0.0,32.480000000000004,52.78,66.584,81.2,normal_concrete,1
400.0,891.0,734.0,199.95,8.3,0.0,0.0,28.939999999999998,47.027499999999996,59.32699999999999,72.35,normal_concrete,1
400.0,1600.0,0.0,280.0,0.0,0.0,0.0,10.4,16.900000000000002,21.32,26.0,normal_concrete,1
400.0,1630.0,0.0,290.0,0.0,0.0,0.0,10.840000000000002,17.615000000000002,22.222,27.1,normal_concrete,1
401.0,823.0,966.0,165.0,5.35,45.0,0.0,19.86,32.2725,40.712999999999994,49.65,normal_concrete,1
401.5,610.9,518.6,203.5,0.0,0.0,0.0,20.0,32.5,41.0,50.0,normal_concrete,1
401.5,610.9,521.6,203.5,0.0,0.0,0.0,24.8,40.300000000000004,50.839999999999996,62.0,normal_concrete,1
401.8,852.1,946.8,147.4,11.4,94.7,0.0,32.39753718305232,41.1,54.1,68.5,normal_concrete,1
402.0,788.0,1046.0,165.0,5.63,0.0,0.0,18.48,30.03,37.884,46.2,normal_concrete,1
405.0,695.0,1120.0,175.0,0.0,0.0,0.0,20.92,33.995,42.885999999999996,52.3,normal_concrete,1
405.0,785.0,1040.0,170.0,5.67,0.0,0.0,20.840000000000003,33.865,42.722,52.1,normal_concrete,1
405.0,792.0,1049.0,154.0,5.27,0.0,0.0,20.72,33.67,42.47599999999999,51.8,normal_concrete,1
405.0,803.0,1022.0,170.0,7.29,0.0,0.0,15.8,25.675,32.39,39.5,normal_concrete,1
405.0,819.0,861.0,198.0,5.2,0.0,0.0,30.439999999999998,49.464999999999996,62.401999999999994,76.1,normal_concrete,1
407.0,815.0,761.0,181.0,7.5,0.0,0.0,28.160000000000004,45.760000000000005,57.728,70.4,normal_concrete,1
407.0,825.0,1051.0,167.0,6.1,0.0,0.0,19.980000000000004,32.4675,40.959,49.95,normal_concrete,1
408.5,1135.0,630.0,200.0,3.68,0.0,0.0,21.2024,34.453900000000004,43.46492,53.006,normal_concrete,1
409.0,761.0,1051.0,151.0,5.84,54.0,24.0,26.560000000000002,43.160000000000004,54.448,66.4,normal_concrete,1
410.0,785.0,1041.0,164.0,5.74,0.0,0.0,20.200000000000003,32.825,41.41,50.5,normal_concrete,1
410.0,787.0,1043.0,160.0,5.33,0.0,0.0,20.040000000000003,32.565000000000005,41.082,50.1,normal_concrete,1
410.0,801.0,1020.0,168.0,4.51,0.0,0.0,21.64,35.165,44.362,54.1,normal_concrete,1
410.0,802.0,1020.0,168.0,4.51,0.0,0.0,22.273333333333337,36.19416666666667,45.660333333333334,55.68333333333334,normal_concrete,1
410.0,802.0,1020.0,168.0,4.92,0.0,0.0,21.44,34.84,43.952,53.6,normal_concrete,1
410.0,838.0,1024.0,168.0,4.51,0.0,0.0,21.11,34.30375,43.275499999999994,52.775,normal_concrete,1
410.0,882.0,726.0,188.86,8.3,0.0,0.0,32.24,52.39,66.09199999999998,80.6,normal_concrete,1
410.0,882.0,726.0,199.65,8.3,0.0,0.0,28.268,45.935500000000005,57.9494,70.67,normal_concrete,1
410.0,887.0,726.0,178.07,8.3,0.0,0.0,35.28,57.330000000000005,72.324,88.2,normal_concrete,1
410.0,907.0,748.0,178.07,8.87,0.0,0.0,32.94,53.527499999999996,67.52699999999999,82.35,normal_concrete,1
410.0,907.0,748.0,188.86,8.87,0.0,0.0,30.960000000000004,50.31,63.468,77.4,normal_concrete,1
410.0,907.0,748.0,199.65,8.87,0.0,0.0,26.908,43.7255,55.16139999999999,67.27,normal_concrete,1
412.0,887.0,752.0,182.0,8.25,0.0,0.0,29.360000000000003,47.71000000000001,60.188,73.4,normal_concrete,1
412.0,913.0,781.0,193.0,14.85,0.0,0.0,21.036,34.1835,43.1238,52.59,normal_concrete,1
412.0,913.0,781.0,193.0,15.66,0.0,0.0,21.194000000000003,34.44025,43.4477,52.985,normal_concrete,1
412.0,913.0,781.0,193.0,15.88,0.0,0.0,21.406000000000002,34.78475,43.8823,53.515,normal_concrete,1
412.0,913.0,781.0,193.0,16.47,0.0,0.0,21.626,35.14225,44.333299999999994,54.065,normal_concrete,1
412.0,913.0,781.0,193.0,17.28,0.0,0.0,21.292,34.599500000000006,43.6486,53.230000000000004,normal_concrete,1
412.0,913.0,781.0,193.0,18.58,0.0,0.0,12.302000000000001,19.990750000000002,25.2191,30.755000000000003,normal_concrete,1
412.0,934.0,744.0,193.0,14.85,0.0,0.0,20.256,32.916000000000004,41.5248,50.64,normal_concrete,1
412.0,934.0,744.0,193.0,17.28,0.0,0.0,19.776,32.136,40.5408,49.44,normal_concrete,1
412.0,944.0,707.0,193.0,14.85,0.0,0.0,19.408,31.538000000000004,39.7864,48.52,normal_concrete,1
412.0,944.0,707.0,193.0,17.28,0.0,0.0,23.368000000000002,37.973,47.904399999999995,58.42,normal_concrete,1
412.5,612.7,520.1,203.5,0.0,0.0,0.0,17.6,28.6,36.08,44.0,normal_concrete,1
412.5,612.7,523.1,203.5,0.0,0.0,0.0,21.6,35.1,44.279999999999994,54.0,normal_concrete,1
413.0,726.0,1090.0,165.0,6.2,0.0,0.0,19.28,31.330000000000002,39.524,48.2,normal_concrete,1
413.0,790.0,968.0,155.0,1.75,0.0,0.0,47.6,77.35000000000001,97.58,119.0,normal_concrete,1
413.0,790.0,968.0,155.0,2.0,0.0,0.0,48.0,78.0,98.39999999999999,120.0,normal_concrete,1
415.0,792.0,1051.0,162.0,6.22,0.0,0.0,20.880000000000003,33.93,42.804,52.2,normal_concrete,1
415.0,910.0,590.0,233.3,9.91,0.0,0.0,12.588000000000001,20.4555,25.8054,31.47,normal_concrete,1
416.0,776.0,1029.0,156.0,6.36,73.0,0.0,25.52,41.47,52.315999999999995,63.8,normal_concrete,1
416.0,868.0,715.0,178.27,8.3,0.0,0.0,38.44,62.464999999999996,78.80199999999999,96.1,normal_concrete,1
416.0,868.0,715.0,189.07,8.3,0.0,0.0,36.04,58.565,73.88199999999999,90.1,normal_concrete,1
416.0,868.0,715.0,199.87,8.3,0.0,0.0,31.908,51.8505,65.41139999999999,79.77,normal_concrete,1
416.0,893.0,736.0,178.27,8.87,0.0,0.0,36.04,58.565,73.88199999999999,90.1,normal_concrete,1
416.0,893.0,736.0,189.07,8.87,0.0,0.0,33.908,55.1005,69.5114,84.77,normal_concrete,1
416.0,893.0,736.0,199.87,8.87,0.0,0.0,30.992000000000004,50.362,63.5336,77.48,normal_concrete,1
418.0,838.0,838.0,205.0,2.93,0.0,0.0,11.48,18.655,23.534,28.7,normal_concrete,1
418.0,888.0,756.0,188.0,5.85,25.08,0.0,11.56,18.785,23.697999999999997,28.9,normal_concrete,1
420.0,743.0,1069.0,168.0,5.04,0.0,0.0,20.820000000000004,33.8325,42.681000000000004,52.050000000000004,normal_concrete,1
420.0,796.0,796.0,188.0,3.3,25.2,0.0,15.240000000000002,24.765,31.242,38.1,normal_concrete,1
420.0,900.0,750.0,192.0,12.0,0.0,0.0,31.676000000000002,51.4735,64.9358,79.19,normal_concrete,1
420.0,1580.0,0.0,250.0,0.0,0.0,0.0,10.600000000000001,17.225,21.73,26.5,normal_concrete,1
421.0,736.0,1060.0,150.0,6.29,48.0,15.0,30.52,49.595,62.565999999999995,76.3,normal_concrete,1
421.0,800.0,1020.0,160.0,5.47,0.0,0.0,23.680000000000003,38.480000000000004,48.544,59.2,normal_concrete,1
422.0,686.0,1130.0,156.0,5.49,0.0,0.0,3.3520000000000003,5.447000000000001,6.8716,8.38,normal_concrete,1
423.0,801.0,1061.0,165.0,7.6,0.0,0.0,20.8,33.800000000000004,42.64,52.0,normal_concrete,1
424.0,743.0,1026.0,160.0,8.48,47.0,0.0,21.12,34.32,43.29599999999999,52.8,normal_concrete,1
424.0,750.0,822.0,168.0,8.9,154.0,0.0,13.052913883182393,32.11,40.29,72.1,normal_concrete,1
424.0,750.0,822.0,178.0,8.5,154.0,0.0,14.086783097915722,28.78731029210445,39.0,62.05,normal_concrete,1
424.0,759.0,1005.0,165.0,5.65,47.0,0.0,20.78,33.767500000000005,42.599,51.95,normal_concrete,1
424.0,764.0,1056.0,157.0,5.51,0.0,0.0,22.26,36.1725,45.632999999999996,55.65,normal_concrete,1
424.0,782.0,1037.0,157.0,5.51,0.0,0.0,22.680000000000003,36.855000000000004,46.494,56.7,normal_concrete,1
425.0,758.0,1047.0,170.0,6.38,0.0,0.0,20.96,34.06,42.967999999999996,52.4,normal_concrete,1
425.0,774.0,1029.0,170.0,5.95,0.0,0.0,21.080000000000002,34.255,43.214,52.7,normal_concrete,1
425.0,803.7,936.0,151.4,18.6,106.3,0.0,28.16856438680603,36.3,46.8,61.8,normal_concrete,1
425.0,887.1,852.1,153.5,16.5,106.3,0.0,27.518337858284294,33.4,49.2,60.29,normal_concrete,1
426.0,718.0,1124.0,162.0,7.24,0.0,0.0,23.36,37.96,47.888,58.4,normal_concrete,1
427.0,710.0,1158.0,155.0,7.69,0.0,0.0,22.080000000000002,35.88,45.264,55.2,normal_concrete,1
427.0,871.0,718.0,178.33,8.3,0.0,0.0,37.68,61.230000000000004,77.244,94.2,normal_concrete,1
427.0,871.0,718.0,189.14,8.3,0.0,0.0,35.22,57.2325,72.201,88.05,normal_concrete,1
427.0,871.0,718.0,199.95,8.3,0.0,0.0,31.024,50.414,63.599199999999996,77.56,normal_concrete,1
427.0,896.0,738.0,178.33,8.87,0.0,0.0,35.772000000000006,58.12950000000001,73.3326,89.43,normal_concrete,1
427.0,896.0,738.0,189.14,8.87,0.0,0.0,32.908,53.4755,67.4614,82.27,normal_concrete,1
427.0,896.0,738.0,199.95,8.87,0.0,0.0,30.180000000000003,49.042500000000004,61.869,75.45,normal_concrete,1
427.5,594.0,932.0,228.0,0.0,47.5,0.0,30.617551830678995,33.06199397041104,35.08,37.43,normal_concrete,1
428.0,788.0,736.0,188.0,7.9,0.0,0.0,29.8,48.425000000000004,61.089999999999996,74.5,normal_concrete,1
428.0,814.0,1037.0,167.0,6.42,0.0,0.0,22.560000000000002,36.660000000000004,46.248,56.4,normal_concrete,1
428.0,823.0,865.0,198.0,4.9,0.0,0.0,28.480000000000004,46.28,58.384,71.2,normal_concrete,1
430.0,1050.0,700.0,185.0,5.4,0.0,0.0,25.672000000000004,41.717000000000006,52.6276,64.18,normal_concrete,1
430.0,1050.0,700.0,185.0,7.24,0.0,0.0,26.152,42.497,53.611599999999996,65.38,normal_concrete,1
430.0,1050.0,700.0,185.0,7.56,0.0,0.0,25.900000000000002,42.0875,53.095,64.75,normal_concrete,1
430.0,1050.0,715.0,185.0,5.4,0.0,0.0,26.076,42.3735,53.455799999999996,65.19,normal_concrete,1
430.0,1050.0,715.0,185.0,6.48,0.0,0.0,26.5,43.0625,54.324999999999996,66.25,normal_concrete,1
430.0,1050.0,715.0,185.0,7.02,0.0,0.0,26.244,42.6465,53.8002,65.61,normal_concrete,1
430.0,1100.0,690.0,185.0,5.4,0.0,0.0,27.412000000000003,44.5445,56.194599999999994,68.53,normal_concrete,1
430.0,1100.0,690.0,185.0,7.56,0.0,0.0,27.248000000000005,44.278000000000006,55.8584,68.12,normal_concrete,1
430.0,1100.0,690.0,185.0,8.1,0.0,0.0,14.8,24.05,30.34,37.0,normal_concrete,1
431.0,725.0,1184.0,110.0,12.5,0.0,0.0,2.32,3.77,4.755999999999999,5.8,normal_concrete,1
431.0,796.0,1055.0,168.0,7.76,0.0,0.0,20.36,33.085,41.738,50.9,normal_concrete,1
433.0,688.0,1123.0,156.0,6.5,0.0,0.0,21.560000000000002,35.035000000000004,44.19799999999999,53.9,normal_concrete,1
433.0,751.0,1080.0,156.0,6.93,0.0,0.0,22.87,37.16375,46.8835,57.175,normal_concrete,1
434.0,740.0,1111.0,165.0,7.81,0.0,0.0,21.673333332000002,35.2191666645,44.4303333306,54.18333333,normal_concrete,1
434.0,833.0,1018.0,165.0,7.8,0.0,0.0,20.840000000000003,33.865,42.722,52.1,normal_concrete,1
435.0,746.0,1030.0,155.0,6.5,50.0,15.0,27.960000000000004,45.435,57.318,69.9,normal_concrete,1
436.0,700.0,1094.0,170.0,7.85,0.0,0.0,20.46,33.2475,41.943,51.15,normal_concrete,1
436.0,719.7,838.4,218.0,0.0,0.0,0.0,9.540000000000001,15.502500000000001,19.557,23.85,normal_concrete,1
437.0,884.0,728.0,188.86,8.3,0.0,0.0,34.06,55.347500000000004,69.82300000000001,85.15,normal_concrete,1
437.0,884.0,728.0,199.65,8.3,0.0,0.0,30.128,48.958,61.76239999999999,75.32,normal_concrete,1
437.0,889.0,728.0,178.07,8.3,0.0,0.0,37.52,60.97,76.916,93.8,normal_concrete,1
437.0,897.0,740.0,178.07,8.87,0.0,0.0,35.46,57.6225,72.693,88.65,normal_concrete,1
437.0,897.0,740.0,188.86,8.87,0.0,0.0,31.776,51.636,65.1408,79.44,normal_concrete,1
437.0,897.0,740.0,199.65,8.87,0.0,0.0,29.460000000000004,47.8725,60.393,73.65,normal_concrete,1
438.0,764.0,1056.0,162.0,7.01,0.0,0.0,21.110000000000003,34.30375000000001,43.2755,52.775000000000006,normal_concrete,1
438.0,774.0,723.0,191.0,8.1,0.0,0.0,27.8,45.175000000000004,56.989999999999995,69.5,normal_concrete,1
439.0,685.0,1118.0,158.0,4.39,0.0,0.0,24.040000000000003,39.065000000000005,49.282,60.1,normal_concrete,1
439.0,707.9,884.9,186.0,11.1,177.0,0.0,32.924478615051484,39.3,56.1,66.0,normal_concrete,1
439.0,811.0,1033.0,167.0,6.58,0.0,0.0,22.200000000000003,36.075,45.51,55.5,normal_concrete,1
440.0,713.0,916.0,176.0,8.22,0.0,0.0,31.680000000000003,51.480000000000004,64.944,79.2,normal_concrete,1
440.0,717.0,922.0,176.0,6.4,0.0,0.0,31.439999999999998,51.089999999999996,64.452,78.6,normal_concrete,1
440.0,720.0,924.0,176.0,8.0,0.0,0.0,30.760000000000005,49.98500000000001,63.058,76.9,normal_concrete,1
440.0,721.0,927.0,176.0,9.78,0.0,0.0,31.84,51.739999999999995,65.27199999999999,79.6,normal_concrete,1
440.0,776.0,1029.0,156.0,6.85,49.0,0.0,24.16,39.26,49.528,60.4,normal_concrete,1
440.0,820.0,820.0,220.0,0.0,0.0,0.0,11.240000000000002,18.265,23.041999999999998,28.1,normal_concrete,1
440.0,840.0,870.0,187.0,9.72,0.0,0.0,23.6,38.35,48.379999999999995,59.0,normal_concrete,1
440.0,840.0,870.0,187.0,10.8,0.0,0.0,23.822000000000003,38.710750000000004,48.8351,59.555,normal_concrete,1
440.0,841.0,989.0,142.0,6.6,0.0,0.0,37.839999999999996,61.489999999999995,77.57199999999999,94.6,normal_concrete,1
440.0,860.0,840.0,187.0,9.72,0.0,0.0,23.080000000000002,37.505,47.314,57.7,normal_concrete,1
440.0,860.0,840.0,187.0,10.8,0.0,0.0,23.354,37.95025,47.875699999999995,58.385,normal_concrete,1
440.0,863.0,771.0,182.0,8.8,0.0,0.0,26.080000000000002,42.38,53.464,65.2,normal_concrete,1
440.0,866.0,775.0,182.0,9.35,0.0,0.0,31.160000000000004,50.635000000000005,63.878,77.9,normal_concrete,1
440.0,875.0,840.0,187.0,9.72,0.0,0.0,22.16,36.01,45.428,55.4,normal_concrete,1
440.0,875.0,840.0,187.0,10.8,0.0,0.0,22.326,36.27975,45.768299999999996,55.815,normal_concrete,1
440.0,910.0,590.0,228.6,11.01,0.0,0.0,13.26,21.5475,27.182999999999996,33.15,normal_concrete,1
440.0,920.0,815.0,210.0,7.56,0.0,0.0,22.0,35.75,45.099999999999994,55.0,normal_concrete,1
440.0,920.0,815.0,210.0,8.1,0.0,0.0,22.180000000000003,36.042500000000004,45.469,55.45,normal_concrete,1
440.0,920.0,815.0,210.0,8.64,0.0,0.0,22.104,35.919,45.313199999999995,55.26,normal_concrete,1
440.0,940.0,780.0,210.0,7.56,0.0,0.0,21.488,34.918,44.050399999999996,53.72,normal_concrete,1
440.0,940.0,780.0,210.0,8.1,0.0,0.0,21.612000000000002,35.1195,44.3046,54.03,normal_concrete,1
440.0,940.0,780.0,210.0,9.18,0.0,0.0,21.488,34.918,44.050399999999996,53.72,normal_concrete,1
440.0,955.0,780.0,210.0,7.56,0.0,0.0,20.560000000000002,33.410000000000004,42.147999999999996,51.4,normal_concrete,1
440.0,955.0,780.0,210.0,8.64,0.0,0.0,20.756,33.728500000000004,42.5498,51.89,normal_concrete,1
440.0,955.0,780.0,210.0,9.18,0.0,0.0,20.676000000000002,33.5985,42.385799999999996,51.69,normal_concrete,1
444.0,682.0,1114.0,160.0,4.44,0.0,0.0,23.6,38.35,48.379999999999995,59.0,normal_concrete,1
444.0,757.0,1089.0,160.0,7.99,0.0,0.0,21.22,34.4825,43.501,53.05,normal_concrete,1
445.0,757.0,1046.0,152.0,8.91,50.0,0.0,26.880000000000003,43.68000000000001,55.104,67.2,normal_concrete,1
446.0,712.0,967.0,162.0,10.3,103.0,0.0,46.755850207560506,48.9430984585557,50.629999999999995,53.39,normal_concrete,1
446.0,712.0,967.0,162.0,11.6,103.0,0.0,20.581092535856893,27.91,43.10999999999999,50.82333333333333,normal_concrete,1
446.0,772.0,1067.0,165.0,6.69,0.0,0.0,20.893333332,33.9516666645,42.831333330599996,52.23333333,normal_concrete,1
450.0,672.0,1143.0,165.0,5.4,0.0,0.0,21.200000000000003,34.45,43.46,53.0,normal_concrete,1
450.0,760.0,760.0,174.0,11.2,0.0,0.0,26.516000000000005,43.0885,54.357800000000005,66.29,normal_concrete,1
450.0,770.0,942.0,188.0,5.4,0.0,0.0,11.3,18.3625,23.165,28.25,normal_concrete,1
450.0,785.0,785.0,180.0,3.6,27.0,0.0,16.0,26.0,32.8,40.0,normal_concrete,1
450.0,840.0,840.0,171.0,0.0,0.0,0.0,13.06,21.2225,26.772999999999996,32.65,normal_concrete,1
450.1,613.2,1124.4,200.0,3.0,50.0,0.0,15.752000000000002,25.597,32.2916,39.38,normal_concrete,1
451.0,745.0,1030.0,165.0,11.3,0.0,0.0,31.52,51.22,64.616,78.8,normal_concrete,1
451.0,806.0,1026.0,167.0,6.76,0.0,0.0,23.060000000000002,37.472500000000004,47.272999999999996,57.65,normal_concrete,1
454.0,839.0,839.0,218.0,0.0,0.0,0.0,11.840000000000002,19.240000000000002,24.272,29.6,normal_concrete,1
455.0,798.0,798.0,250.0,0.0,0.0,0.0,11.08,18.005,22.714,27.7,normal_concrete,1
455.0,802.0,802.0,241.0,22.75,0.0,0.0,12.380000000000003,20.117500000000003,25.379,30.950000000000003,normal_concrete,1
455.0,802.0,802.0,241.0,36.4,0.0,0.0,12.3,19.9875,25.215,30.75,normal_concrete,1
455.0,898.0,765.0,182.0,6.37,27.3,0.0,13.630000000000003,22.148750000000003,27.9415,34.075,normal_concrete,1
457.0,937.0,751.0,215.0,27.42,0.0,0.0,13.840000000000002,22.490000000000002,28.372,34.6,normal_concrete,1
458.0,748.0,698.0,190.0,8.4,0.0,0.0,27.28,44.330000000000005,55.924,68.2,normal_concrete,1
460.0,693.81,1085.2,161.0,1.1,0.0,0.0,27.200000000000003,44.2,55.76,68.0,normal_concrete,1
460.0,778.0,1032.0,155.0,5.82,0.0,25.0,27.160000000000004,44.135000000000005,55.678000000000004,67.9,normal_concrete,1
460.0,778.0,1074.0,138.0,7.38,0.0,0.0,26.439999999999998,42.964999999999996,54.20199999999999,66.1,normal_concrete,1
460.0,840.0,870.0,183.0,9.94,0.0,0.0,25.200000000000003,40.95,51.66,63.0,normal_concrete,1
460.0,840.0,870.0,183.0,10.48,0.0,0.0,25.374000000000002,41.23275,52.0167,63.435,normal_concrete,1
460.0,853.0,853.0,184.0,0.0,3.68,0.0,14.56,23.66,29.847999999999995,36.4,normal_concrete,1
460.0,865.0,850.0,183.0,9.94,0.0,0.0,24.36,39.585,49.937999999999995,60.9,normal_concrete,1
460.0,865.0,850.0,183.0,10.48,0.0,0.0,24.548000000000002,39.8905,50.3234,61.370000000000005,normal_concrete,1
460.0,880.0,850.0,183.0,9.94,0.0,0.0,23.560000000000002,38.285000000000004,48.297999999999995,58.9,normal_concrete,1
460.0,880.0,850.0,183.0,10.48,0.0,0.0,25.722000000000005,41.79825,52.7301,64.305,normal_concrete,1
462.0,761.0,1009.0,161.0,6.23,57.0,0.0,24.92,40.495,51.08599999999999,62.3,normal_concrete,1
463.0,901.0,901.0,185.0,6.5,0.0,0.0,14.36,23.335,29.438,35.9,normal_concrete,1
465.0,910.0,590.0,227.7,10.73,0.0,0.0,14.076,22.8735,28.855799999999995,35.19,normal_concrete,1
466.0,814.0,814.0,205.0,3.26,0.0,0.0,14.280000000000001,23.205000000000002,29.274,35.7,normal_concrete,1
467.0,865.0,762.0,182.0,8.53,0.0,0.0,29.680000000000003,48.230000000000004,60.844,74.2,normal_concrete,1
