cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,strength_1,strength_3,strength_7,strength_28,strength_1_weight,strength_3_weight,strength_7_weight,strength_28_weight,source,imputed_early
340.0,950.0,795.0,190.0,8.64,0.0,0.0,11.472999999999999,19.0124,25.5684,32.78,0.02,0.03,0.05,1.0,normal_concrete,1
340.0,950.0,795.0,190.0,9.18,0.0,0.0,11.360999999999999,18.8268,25.318800000000003,32.46,0.02,0.03,0.05,1.0,normal_concrete,1
340.0,950.0,800.0,190.0,8.64,0.0,0.0,12.3585,20.4798,27.541800000000002,35.31,0.02,0.03,0.05,1.0,normal_concrete,1
340.0,1580.0,0.0,240.0,0.0,0.0,0.0,7.034999999999998,11.657999999999998,15.677999999999999,20.099999999999998,0.02,0.03,0.05,1.0,normal_concrete,1
341.0,835.0,1063.0,167.0,4.09,0.0,0.0,11.935,19.778,26.598000000000003,34.1,0.02,0.03,0.05,1.0,normal_concrete,1
342.0,670.0,932.0,228.0,0.0,38.0,0.0,31.164333618238597,35.78473185147563,39.348185107496164,45.17847854489264,0.2,0.35,0.55,0.7,normal_concrete,1
342.0,747.0,770.0,225.0,11.0,136.0,0.0,11.213999999999999,18.583199999999998,24.9912,32.04,0.02,0.03,0.05,1.0,normal_concrete,1
343.0,814.0,1035.0,163.0,5.85,75.0,0.0,18.025,29.869999999999997,40.17,51.5,0.02,0.03,0.05,1.0,normal_concrete,1
343.0,869.0,1020.0,169.0,5.1,0.0,0.0,14.629999999999997,24.243999999999996,32.604,41.8,0.02,0.03,0.05,1.0,normal_concrete,1
344.0,756.0,1135.0,165.0,6.19,0.0,0.0,14.927499999999998,24.737,33.267,42.65,0.02,0.03,0.05,1.0,normal_concrete,1
344.0,757.0,1134.0,165.0,6.19,0.0,0.0,14.927499999999998,24.737,33.267,42.65,0.02,0.03,0.05,1.0,normal_concrete,1
344.0,809.0,989.0,172.0,6.45,86.0,0.0,16.4091666655,27.192333331399997,36.5689999974,46.88333333,0.02,0.03,0.05,1.0,normal_concrete,1
344.0,832.0,1059.0,165.0,5.16,0.0,0.0,13.16,21.808,29.328000000000003,37.6,0.02,0.03,0.05,1.0,normal_concrete,1
344.0,842.0,1030.0,168.0,6.15,66.0,0.0,16.45,27.259999999999998,36.660000000000004,47.0,0.02,0.03,0.05,1.0,normal_concrete,1
344.0,870.0,1021.0,165.0,5.16,0.0,0.0,12.5475,20.793,27.963,35.85,0.02,0.03,0.05,1.0,normal_concrete,1
344.0,1135.0,630.0,200.0,2.75,0.0,0.0,17.629499999999997,29.214599999999997,39.2886,50.37,0.02,0.03,0.05,1.0,normal_concrete,1
345.0,834.0,1117.0,145.0,4.48,0.0,0.0,18.13,30.043999999999997,40.403999999999996,51.8,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,786.1,786.1,206.2,6.93,0.0,0.0,11.479999999999999,19.023999999999997,25.584,32.8,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,787.1,787.1,206.2,6.02,0.0,0.0,10.989999999999998,18.211999999999996,24.492,31.4,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,790.2,790.2,206.2,6.93,0.0,0.0,10.045,16.645999999999997,22.386,28.7,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,791.2,791.2,206.2,6.02,0.0,0.0,10.29,17.052,22.932,29.4,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,810.3,810.3,187.5,6.93,0.0,0.0,14.77,24.476,32.916000000000004,42.2,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,811.3,811.3,187.5,6.02,0.0,0.0,13.51,22.387999999999998,30.108,38.6,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,814.5,814.5,187.5,6.93,0.0,0.0,14.139999999999999,23.432,31.512,40.4,0.02,0.03,0.05,1.0,normal_concrete,1
345.9,815.5,815.5,187.5,6.02,0.0,0.0,13.685,22.678,30.498,39.1,0.02,0.03,0.05,1.0,normal_concrete,1
346.0,688.0,1123.0,156.0,6.5,87.0,0.0,18.165,30.101999999999997,40.482,51.9,0.02,0.03,0.05,1.0,normal_concrete,1
346.0,748.0,1076.0,164.0,6.05,86.0,0.0,17.8325,29.551,39.74100000000001,50.95,0.02,0.03,0.05,1.0,normal_concrete,1
346.0,759.0,1049.0,169.0,5.2,87.0,0.0,15.364999999999998,25.461999999999996,34.242,43.9,0.02,0.03,0.05,1.0,normal_concrete,1
346.0,807.0,987.0,173.0,6.5,87.0,0.0,16.205,26.853999999999996,36.114,46.3,0.02,0.03,0.05,1.0,normal_concrete,1
346.0,807.0,1027.0,164.0,6.05,86.0,0.0,17.395,28.826,38.766000000000005,49.7,0.02,0.03,0.05,1.0,normal_concrete,1
346.0,815.0,1080.0,159.0,4.15,0.0,0.0,13.3875,22.185,29.835,38.25,0.02,0.03,0.05,1.0,normal_concrete,1
347.0,822.0,966.0,178.0,6.51,87.0,0.0,16.0125,26.534999999999997,35.685,45.75,0.02,0.03,0.05,1.0,normal_concrete,1
348.0,859.0,969.0,172.0,5.74,62.0,0.0,15.837499999999999,26.244999999999997,35.295,45.25,0.02,0.03,0.05,1.0,normal_concrete,1
348.7,758.1,786.2,208.5,9.6,223.2,0.0,17.0695,28.2866,38.040600000000005,48.77,0.02,0.03,0.05,1.0,normal_concrete,1
349.0,721.0,785.0,230.0,6.0,178.0,0.0,15.3825,25.491,34.281000000000006,43.95,0.02,0.03,0.05,1.0,normal_concrete,1
349.0,806.0,1047.0,192.0,0.0,0.0,0.0,8.607643892943399,14.99,18.13,32.72,0.2,1.0,1.0,1.0,normal_concrete,1
349.0,809.0,1056.0,192.0,0.0,0.0,0.0,1.2881272116144018,15.87,9.01,33.61,0.2,1.0,1.0,1.0,normal_concrete,1
350.0,760.0,1049.0,169.0,5.49,72.0,0.0,16.537499999999998,27.404999999999998,36.855000000000004,47.25,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,770.0,1050.0,186.0,0.0,0.0,0.0,0.614478770986476,11.717141088538176,20.28,34.29,0.2,0.35,1.0,1.0,normal_concrete,1
350.0,775.0,974.0,203.0,0.0,0.0,0.0,10.5316694236666,15.55165259359248,18.13,27.34,0.2,0.35,1.0,1.0,normal_concrete,1
350.0,784.0,1039.0,165.0,5.36,62.0,0.0,18.077499999999997,29.956999999999997,40.287,51.65,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,819.0,1002.0,171.0,6.13,88.0,0.0,17.406666665499998,28.8453333314,38.791999997400005,49.73333333,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,820.8,820.8,190.0,6.25,0.0,0.0,7.314999999999999,12.121999999999998,16.302,20.9,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,850.0,700.0,250.0,12.25,0.0,0.0,14.314999999999998,23.721999999999998,31.902,40.9,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,0.0,0.0,0.0,17.779999999999998,29.463999999999995,39.624,50.8,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,1.56,0.0,0.0,25.718,42.6184,57.314400000000006,73.48,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,2.08,0.0,0.0,25.003999999999998,41.435199999999995,55.7232,71.44,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,2.6,0.0,0.0,22.82,37.816,50.856,65.2,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,3.12,0.0,0.0,20.958,34.730399999999996,46.7064,59.88,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,3.64,0.0,0.0,18.634,30.879199999999997,41.5272,53.24,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,4.16,0.0,0.0,15.834,26.2392,35.287200000000006,45.24,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,4.68,0.0,0.0,13.545,22.446,30.186000000000003,38.7,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,5.2,0.0,0.0,10.304,17.0752,22.9632,29.44,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,890.0,900.0,192.4,7.8,0.0,0.0,21.118125,34.995749999999994,47.063250000000004,60.3375,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,900.0,600.0,175.0,7.35,0.0,0.0,17.108,28.3504,38.126400000000004,48.88,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,937.0,620.0,169.0,6.75,0.0,0.0,18.34,30.391999999999996,40.872,52.4,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,939.0,621.0,173.5,6.75,0.0,0.0,20.054999999999996,33.233999999999995,44.694,57.3,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,996.5,726.4,210.0,5.08,0.0,0.0,13.545,22.446,30.186000000000003,38.7,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,1050.0,500.0,126.0,11.7,0.0,0.0,21.455,35.553999999999995,47.814,61.3,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,1050.0,500.0,143.5,8.9,0.0,0.0,21.035,34.858,46.878,60.1,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,1050.0,500.0,161.0,6.9,0.0,0.0,20.544999999999998,34.046,45.786,58.7,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,1050.0,500.0,178.5,3.8,0.0,0.0,17.325,28.709999999999997,38.61,49.5,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,1050.0,500.0,196.0,3.2,0.0,0.0,15.049999999999999,24.939999999999998,33.54,43.0,0.02,0.03,0.05,1.0,normal_concrete,1
350.0,1080.1,684.3,210.0,5.25,0.0,0.0,12.915,21.401999999999997,28.782,36.9,0.02,0.03,0.05,1.0,normal_concrete,1
351.0,751.0,1081.0,165.0,6.34,72.0,0.0,17.3075,28.681,38.571000000000005,49.45,0.02,0.03,0.05,1.0,normal_concrete,1
351.0,774.0,1068.0,168.0,5.46,39.0,0.0,16.695,27.666,37.206,47.7,0.02,0.03,0.05,1.0,normal_concrete,1
351.0,812.0,1034.0,161.0,5.37,62.0,0.0,15.627499999999998,25.897,34.827,44.65,0.02,0.03,0.05,1.0,normal_concrete,1
352.0,803.0,981.0,176.0,6.6,88.0,0.0,16.1875,26.825,36.075,46.25,0.02,0.03,0.05,1.0,normal_concrete,1
353.0,715.0,1072.0,172.0,5.73,88.0,0.0,15.7325,26.071,35.061,44.95,0.02,0.03,0.05,1.0,normal_concrete,1
353.0,780.0,1035.0,170.0,6.22,62.0,0.0,16.31,27.028,36.348,46.6,0.02,0.03,0.05,1.0,normal_concrete,1
353.0,828.0,1053.0,166.0,4.24,0.0,0.0,13.475,22.33,30.03,38.5,0.02,0.03,0.05,1.0,normal_concrete,1
353.0,828.0,1053.0,166.0,6.35,0.0,0.0,15.364999999999998,25.461999999999996,34.242,43.9,0.02,0.03,0.05,1.0,normal_concrete,1
354.0,691.0,959.0,234.0,6.0,0.0,0.0,11.868499999999997,19.667799999999996,26.4498,33.91,0.02,0.03,0.05,1.0,normal_concrete,1
354.0,743.0,1070.0,164.0,5.32,89.0,0.0,17.814999999999998,29.522,39.702,50.9,0.02,0.03,0.05,1.0,normal_concrete,1
354.0,748.0,1032.0,177.0,6.65,89.0,0.0,16.7416666655,27.7433333314,37.309999997400006,47.83333333,0.02,0.03,0.05,1.0,normal_concrete,1
354.0,760.0,1093.0,158.0,12.73,0.0,0.0,17.535,29.058,39.078,50.1,0.02,0.03,0.05,1.0,normal_concrete,1
354.0,801.0,1061.0,184.0,7.79,0.0,0.0,9.625,15.95,21.45,27.5,0.02,0.03,0.05,1.0,normal_concrete,1
354.0,829.0,1013.0,165.0,7.86,39.0,0.0,14.905624999999999,24.700749999999996,33.21825,42.5875,0.02,0.03,0.05,1.0,normal_concrete,1
354.0,850.0,958.0,175.0,6.26,63.0,0.0,15.714999999999998,26.041999999999998,35.022,44.9,0.02,0.03,0.05,1.0,normal_concrete,1
355.0,795.0,1054.0,163.0,5.43,63.0,0.0,17.6925,29.318999999999996,39.429,50.55,0.02,0.03,0.05,1.0,normal_concrete,1
355.0,805.0,1066.0,174.0,4.26,0.0,0.0,14.874999999999998,24.65,33.15,42.5,0.02,0.03,0.05,1.0,normal_concrete,1
355.0,871.0,967.0,145.0,12.3,116.0,0.0,19.4075,32.161,43.251000000000005,55.45,0.02,0.03,0.05,1.0,normal_concrete,1
355.0,871.0,967.0,145.0,13.1,116.0,0.0,15.410499999999999,25.537399999999998,34.3434,44.03,0.02,0.03,0.05,1.0,normal_concrete,1
355.0,910.0,590.0,241.6,9.91,0.0,0.0,10.366999999999999,17.1796,23.1036,29.62,0.02,0.03,0.05,1.0,normal_concrete,1
355.9,778.4,801.4,193.3,11.0,141.6,0.0,14.304499999999997,23.704599999999996,31.8786,40.87,0.02,0.03,0.05,1.0,normal_concrete,1
356.0,657.0,1061.0,160.0,9.0,119.0,0.0,20.65,34.22,46.02,59.0,0.02,0.03,0.05,1.0,normal_concrete,1
356.0,778.0,801.0,193.0,11.0,142.0,0.0,13.532749999999998,22.4257,30.1587,38.665,0.02,0.03,0.05,1.0,normal_concrete,1
356.0,819.0,1000.0,166.0,6.23,89.0,0.0,17.3191666655,28.7003333314,38.596999997400005,49.48333333,0.02,0.03,0.05,1.0,normal_concrete,1
356.0,827.4,827.4,191.8,6.45,0.0,0.0,12.985,21.518,28.938000000000002,37.1,0.02,0.03,0.05,1.0,normal_concrete,1
356.0,828.4,828.4,191.8,5.6,0.0,0.0,10.78,17.864,24.024,30.8,0.02,0.03,0.05,1.0,normal_concrete,1
356.0,850.0,850.0,174.5,6.45,0.0,0.0,15.504999999999997,25.693999999999996,34.554,44.3,0.02,0.03,0.05,1.0,normal_concrete,1
356.0,850.9,850.9,174.5,5.6,0.0,0.0,14.595,24.186,32.526,41.7,0.02,0.03,0.05,1.0,normal_concrete,1
357.0,725.0,1087.0,168.0,6.3,63.0,0.0,19.4075,32.161,43.251000000000005,55.45,0.02,0.03,0.05,1.0,normal_concrete,1
357.0,746.0,1073.0,165.0,5.8,89.0,0.0,17.348333334499998,28.748666668599995,38.662000002599996,49.56666667,0.02,0.03,0.05,1.0,normal_concrete,1
357.0,823.0,1047.0,160.0,5.46,63.0,0.0,19.95,33.059999999999995,44.46,57.0,0.02,0.03,0.05,1.0,normal_concrete,1
357.0,878.0,742.0,182.0,7.98,0.0,0.0,23.625,39.15,52.65,67.5,0.02,0.03,0.05,1.0,normal_concrete,1
357.5,768.3,768.3,209.0,6.88,0.0,0.0,16.87,27.956,37.596000000000004,48.2,0.02,0.03,0.05,1.0,normal_concrete,1
358.0,795.0,1054.0,160.0,5.47,63.0,0.0,18.759999999999998,31.087999999999997,41.808,53.6,0.02,0.03,0.05,1.0,normal_concrete,1
358.0,800.0,1020.0,160.0,5.1,63.0,0.0,18.794999999999998,31.146,41.886,53.7,0.02,0.03,0.05,1.0,normal_concrete,1
358.0,820.0,963.0,170.0,5.81,89.0,0.0,16.345,27.086,36.426,46.7,0.02,0.03,0.05,1.0,normal_concrete,1
358.0,823.0,1047.0,172.0,5.37,0.0,0.0,14.559999999999999,24.128,32.448,41.6,0.02,0.03,0.05,1.0,normal_concrete,1
359.0,716.0,1167.0,158.0,4.31,0.0,0.0,14.936249999999998,24.751499999999997,33.2865,42.675,0.02,0.03,0.05,1.0,normal_concrete,1
359.0,745.0,1073.0,169.0,6.5,74.0,0.0,17.395,28.826,38.766000000000005,49.7,0.02,0.03,0.05,1.0,normal_concrete,1
359.0,797.0,1057.0,164.0,7.78,73.0,0.0,17.71,29.348,39.468,50.6,0.02,0.03,0.05,1.0,normal_concrete,1
359.0,801.0,942.0,154.0,10.9,160.0,0.0,7.813465286119517,24.380000000000003,37.18,61.215,0.2,1.0,1.0,1.0,normal_concrete,1
359.0,802.0,1063.0,176.0,8.26,0.0,0.0,13.685,22.678,30.498,39.1,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,750.0,1125.0,165.0,4.32,0.0,0.0,15.7325,26.071,35.061,44.95,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,750.0,1125.0,166.0,4.32,0.0,0.0,15.312499999999998,25.375,34.125,43.75,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,788.0,1087.0,165.0,3.96,0.0,0.0,14.892499999999998,24.678999999999995,33.189,42.55,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,788.0,1087.0,165.0,4.32,0.0,0.0,14.874999999999998,24.65,33.15,42.5,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,788.0,1087.0,165.0,4.68,0.0,0.0,15.189999999999998,25.171999999999997,33.852,43.4,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,789.0,1089.0,162.0,5.4,0.0,0.0,14.927499999999998,24.737,33.267,42.65,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,796.0,797.0,180.0,6.0,0.0,0.0,18.549999999999997,30.74,41.34,53.0,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,802.0,1107.0,151.0,5.4,0.0,0.0,15.111249999999998,25.041499999999996,33.6765,43.175,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,807.0,1070.0,169.0,4.32,0.0,0.0,13.545,22.446,30.186000000000003,38.7,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,808.0,1070.0,162.0,6.48,0.0,0.0,14.454999999999998,23.953999999999997,32.214,41.3,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,813.0,812.0,168.0,6.0,0.0,0.0,19.599999999999998,32.48,43.68,56.0,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,813.0,855.0,198.0,3.2,0.0,0.0,23.799999999999997,39.44,53.04,68.0,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,813.0,855.0,198.0,4.2,0.0,0.0,23.52,38.976,52.416000000000004,67.2,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,817.0,859.0,198.0,4.2,0.0,0.0,26.599999999999998,44.08,59.28,76.0,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,819.0,861.0,198.0,3.2,0.0,0.0,27.299999999999997,45.239999999999995,60.84,78.0,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,821.0,863.0,198.0,4.0,0.0,0.0,23.799999999999997,39.44,53.04,68.0,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,824.0,866.0,198.0,3.7,0.0,0.0,25.409999999999997,42.108,56.628,72.6,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,832.0,1058.0,150.0,4.68,0.0,0.0,15.54,25.752,34.632,44.4,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,859.0,1008.0,173.0,4.32,0.0,0.0,16.3975,27.173,36.543,46.85,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,883.0,995.0,162.0,5.4,0.0,0.0,15.575,25.81,34.71,44.5,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,900.0,750.0,200.0,12.0,0.0,0.0,25.26475,41.8673,56.304300000000005,72.185,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,920.0,790.0,180.0,9.18,0.0,0.0,14.860999999999999,24.6268,33.1188,42.46,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,920.0,790.0,180.0,9.72,0.0,0.0,14.741999999999997,24.429599999999997,32.8536,42.12,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,920.0,815.0,180.0,8.64,0.0,0.0,14.7,24.36,32.76,42.0,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,935.0,790.0,180.0,8.64,0.0,0.0,14.245,23.606,31.746000000000002,40.7,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,935.0,790.0,180.0,9.18,0.0,0.0,14.437499999999998,23.924999999999997,32.175000000000004,41.25,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,935.0,790.0,180.0,9.72,0.0,0.0,14.342999999999998,23.768399999999996,31.964399999999998,40.98,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,945.0,790.0,180.0,9.72,0.0,0.0,13.488999999999999,22.353199999999998,30.0612,38.54,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,945.0,815.0,180.0,8.64,0.0,0.0,13.475,22.33,30.03,38.5,0.02,0.03,0.05,1.0,normal_concrete,1
360.0,945.0,815.0,180.0,9.18,0.0,0.0,13.6325,22.591,30.381000000000004,38.95,0.02,0.03,0.05,1.0,normal_concrete,1
361.0,824.0,1049.0,166.0,4.33,0.0,0.0,14.6825,24.331,32.721000000000004,41.95,0.02,0.03,0.05,1.0,normal_concrete,1
361.0,830.0,975.0,170.0,5.53,64.0,0.0,16.134999999999998,26.738,35.958000000000006,46.1,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,750.0,1125.0,163.0,5.43,0.0,0.0,14.454999999999998,23.953999999999997,32.214,41.3,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,769.0,1107.0,158.0,5.41,54.0,0.0,16.205,26.853999999999996,36.114,46.3,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,806.0,1069.0,163.0,4.34,0.0,0.0,15.714999999999998,26.041999999999998,35.022,44.9,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,874.0,727.0,178.27,8.3,0.0,0.0,29.924999999999997,49.589999999999996,66.69,85.5,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,880.0,725.0,178.27,8.87,0.0,0.0,29.133999999999997,48.279199999999996,64.9272,83.24,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,880.0,725.0,189.07,8.87,0.0,0.0,27.229999999999997,45.123999999999995,60.684,77.8,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,880.0,725.0,199.87,8.87,0.0,0.0,24.5105,40.617399999999996,54.623400000000004,70.03,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,882.0,727.0,189.07,8.3,0.0,0.0,28.0175,46.428999999999995,62.439,80.05,0.02,0.03,0.05,1.0,normal_concrete,1
362.0,882.0,727.0,199.87,8.3,0.0,0.0,24.9305,41.3134,55.559400000000004,71.23,0.02,0.03,0.05,1.0,normal_concrete,1
362.6,755.8,944.7,164.9,11.6,189.0,0.0,16.936037105049618,35.3,39.4,71.3,0.2,1.0,1.0,1.0,normal_concrete,1
364.2,789.1,789.1,206.2,6.93,0.0,0.0,17.674999999999997,29.29,39.39,50.5,0.02,0.03,0.05,1.0,normal_concrete,1
364.2,790.1,790.1,206.2,6.02,0.0,0.0,17.919999999999998,29.695999999999998,39.93600000000001,51.2,0.02,0.03,0.05,1.0,normal_concrete,1
364.2,813.4,813.4,187.5,6.93,0.0,0.0,21.77,36.076,48.516000000000005,62.2,0.02,0.03,0.05,1.0,normal_concrete,1
364.2,814.3,814.3,187.5,6.02,0.0,0.0,21.21,35.147999999999996,47.268,60.6,0.02,0.03,0.05,1.0,normal_concrete,1
365.0,786.0,1042.0,163.0,6.01,64.0,0.0,17.5,28.999999999999996,39.0,50.0,0.02,0.03,0.05,1.0,normal_concrete,1
365.0,805.0,1068.0,168.0,4.09,0.0,0.0,14.0,23.2,31.200000000000003,40.0,0.02,0.03,0.05,1.0,normal_concrete,1
365.0,821.0,1046.0,168.0,5.48,0.0,0.0,13.264999999999999,21.982,29.562,37.9,0.02,0.03,0.05,1.0,normal_concrete,1
365.0,850.0,998.0,163.0,5.58,64.0,0.0,18.6025,30.826999999999998,41.457,53.15,0.02,0.03,0.05,1.0,normal_concrete,1
365.0,877.0,990.0,168.0,6.2,0.0,0.0,15.399999999999999,25.52,34.32,44.0,0.02,0.03,0.05,1.0,normal_concrete,1
365.5,1135.0,630.0,200.0,3.11,0.0,0.0,17.8437,29.56956,39.76596,50.982,0.02,0.03,0.05,1.0,normal_concrete,1
366.0,750.0,1124.0,160.0,5.5,0.0,0.0,16.974999999999998,28.13,37.83,48.5,0.02,0.03,0.05,1.0,normal_concrete,1
366.0,756.9,824.3,191.3,6.6,187.0,0.0,23.068499999999997,38.227799999999995,51.4098,65.91,0.02,0.03,0.05,1.0,normal_concrete,1
366.0,757.0,824.0,191.0,7.0,187.0,0.0,20.747999999999998,34.3824,46.238400000000006,59.28,0.02,0.03,0.05,1.0,normal_concrete,1
366.0,787.0,1086.0,161.0,5.86,0.0,0.0,13.825,22.91,30.810000000000002,39.5,0.02,0.03,0.05,1.0,normal_concrete,1
366.0,790.0,968.0,178.0,1.25,0.0,0.0,33.949999999999996,56.26,75.66,97.0,0.02,0.03,0.05,1.0,normal_concrete,1
366.0,861.0,933.0,170.0,4.36,70.0,0.0,15.364999999999998,25.461999999999996,34.242,43.9,0.02,0.03,0.05,1.0,normal_concrete,1
367.0,749.0,1034.0,170.0,6.26,80.0,0.0,16.59,27.491999999999997,36.972,47.4,0.02,0.03,0.05,1.0,normal_concrete,1
367.0,771.0,1067.0,160.0,5.19,65.0,0.0,22.959999999999997,38.047999999999995,51.168,65.6,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,693.81,1085.2,161.0,0.88,0.0,0.0,23.099999999999998,38.279999999999994,51.480000000000004,66.0,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,794.0,1011.0,167.0,6.42,60.0,0.0,16.9085,28.0198,37.6818,48.31,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,861.0,880.0,174.8,5.88,0.0,0.0,19.669999999999998,32.596,43.836000000000006,56.2,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,861.0,880.0,174.8,6.26,0.0,0.0,17.955,29.753999999999998,40.013999999999996,51.3,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,861.0,880.0,174.8,6.55,0.0,0.0,22.294999999999998,36.946,49.68600000000001,63.7,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,861.0,880.0,174.8,6.94,0.0,0.0,21.525,35.669999999999995,47.97,61.5,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,861.0,880.0,174.8,8.24,0.0,0.0,20.72,34.336,46.176,59.2,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,890.0,910.0,151.8,8.24,0.0,0.0,25.025,41.47,55.77,71.5,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,890.0,910.0,151.8,9.97,0.0,0.0,24.604999999999997,40.773999999999994,54.834,70.3,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,890.0,910.0,151.8,13.1,0.0,0.0,22.872499999999995,37.90299999999999,50.973,65.35,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,890.0,910.0,151.8,15.07,0.0,0.0,24.395,40.426,54.36600000000001,69.7,0.02,0.03,0.05,1.0,normal_concrete,1
368.0,890.0,910.0,151.8,15.7,0.0,0.0,22.47,37.236,50.076,64.2,0.02,0.03,0.05,1.0,normal_concrete,1
369.0,738.0,1063.0,165.0,7.81,65.0,0.0,18.724999999999998,31.029999999999998,41.730000000000004,53.5,0.02,0.03,0.05,1.0,normal_concrete,1
369.0,787.0,1043.0,165.0,5.21,65.0,0.0,21.49,35.611999999999995,47.892,61.4,0.02,0.03,0.05,1.0,normal_concrete,1
369.0,807.0,1069.0,155.0,4.43,0.0,0.0,16.064999999999998,26.621999999999996,35.802,45.9,0.02,0.03,0.05,1.0,normal_concrete,1
369.0,821.0,1044.0,166.0,4.43,0.0,0.0,16.275,26.97,36.27,46.5,0.02,0.03,0.05,1.0,normal_concrete,1
369.0,838.0,984.0,168.0,12.3,41.0,0.0,14.629999999999997,24.243999999999996,32.604,41.8,0.02,0.03,0.05,1.0,normal_concrete,1
370.0,837.0,1023.0,170.0,5.9,0.0,0.0,15.504999999999997,25.693999999999996,34.554,44.3,0.02,0.03,0.05,1.0,normal_concrete,1
371.0,810.0,991.0,168.0,4.74,60.0,0.0,15.995,26.506,35.646,45.7,0.02,0.03,0.05,1.0,normal_concrete,1
